"File","CountDeclMethodPrivate","AvgLineCode","CountLine","MaxCyclomatic","CountDeclMethodDefault","AvgEssential","CountDeclClassVariable","SumCyclomaticStrict","AvgCyclomatic","AvgLine","CountDeclClassMethod","AvgLineComment","AvgCyclomaticModified","CountDeclFunction","CountLineComment","CountDeclClass","CountDeclMethod","SumCyclomaticModified","CountLineCodeDecl","CountDeclMethodProtected","CountDeclInstanceVariable","MaxCyclomaticStrict","CountDeclMethodPublic","CountLineCodeExe","SumCyclomatic","SumEssential","CountStmtDecl","CountLineCode","CountStmtExe","RatioCommentToCode","CountLineBlank","CountStmt","MaxCyclomaticModified","CountSemicolon","AvgLineBlank","CountDeclInstanceMethod","AvgCyclomaticStrict","PercentLackOfCohesion","MaxInheritanceTree","CountClassDerived","CountClassCoupled","CountClassBase","CountInput_Max","CountInput_Mean","CountInput_Min","CountOutput_Max","CountOutput_Mean","CountOutput_Min","CountPath_Max","CountPath_Mean","CountPath_Min","MaxNesting_Max","MaxNesting_Mean","MaxNesting_Min","COMM","ADEV","DDEV","Added_lines","Del_lines","OWN_LINE","OWN_COMMIT","MINOR_COMMIT","MINOR_LINE","MAJOR_COMMIT","MAJOR_LINE","HeuBug","HeuBugCount","RealBug","RealBugCount"
"contrib/misc/src/java/org/apache/lucene/queryParser/precedence/ParseException.java",0,21,198,12,0,2,0,26,5,28,0,7,3,5,72,1,5,17,22,1,5,13,4,79,25,8,23,113,65,0.64,13,88,10,70,0,5,5,56,2,0,1,1,11,5.2,2,6,4,2,91,21.2,1,3,1.57142857142857,0,2,2,2,206,8,0.929292929292929,0.5,0,2,2,0,"FALSE",0,"FALSE",0
"contrib/misc/src/java/org/apache/lucene/queryParser/precedence/PrecedenceQueryParser.java",10,16,1293,60,0,2,9,295,5,20,3,3,4,52,258,4,54,225,186,9,32,61,35,685,262,82,203,953,534,0.27,82,737,47,555,0,51,6,100,2,1,31,2,25,5.40740740740741,0,22,4.7962962962963,0,5710,114.907407407407,0,5,1.28813559322034,0,6,6,2,1425,132,0.899458623356535,0.833333333333333,0,2,2,2,"FALSE",0,"FALSE",0
"contrib/misc/src/java/org/apache/lucene/queryParser/precedence/PrecedenceQueryParserConstants.java",0,0,119,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,71,0,36,0,0,67,0,0,38,72,0,0.57,6,38,0,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,119,0,0.65546218487395,0.5,0,2,2,0,"FALSE",0,"FALSE",0
"contrib/misc/src/java/org/apache/lucene/queryParser/precedence/PrecedenceQueryParserTokenManager.java",25,29,1081,135,0,5,8,317,9,30,1,0,7,33,13,1,33,234,153,1,11,143,7,762,305,170,131,1049,579,0.01,19,710,91,503,0,32,10,87,1,0,3,2,13,4.84848484848485,1,17,4.78787878787879,1,2041,99.7878787878788,1,6,1.71428571428571,0,5,5,2,1193,112,0.867715078630897,0.8,0,2,2,1,"FALSE",0,"FALSE",0
"contrib/misc/src/java/org/apache/lucene/queryParser/precedence/Token.java",0,4,124,1,0,1,0,7,1,8,2,4,1,7,70,1,7,8,17,0,8,1,7,8,7,7,17,39,8,1.79,15,25,2,16,0,5,1,94,1,0,0,1,4,2.14285714285714,0,3,1.71428571428571,1,1,1,1,1,0.333333333333333,0,2,2,2,136,12,0.556451612903226,0.5,0,2,2,0,"FALSE",0,"FALSE",0
"contrib/misc/src/java/org/apache/lucene/queryParser/precedence/TokenMgrError.java",0,10,141,12,0,1,4,19,3,15,2,4,2,6,54,1,6,10,17,2,1,13,4,50,18,6,17,73,30,0.74,14,47,4,37,0,4,3,96,2,0,0,1,8,3.5,0,6,2.83333333333333,1,12,2.83333333333333,1,3,1.125,0,3,3,2,153,12,0.865248226950355,0.666666666666667,0,2,2,0,"FALSE",0,"FALSE",0
"contrib/misc/src/test/org/apache/lucene/index/TestFieldNormModifier.java",0,9,244,3,0,1,3,26,1,11,0,0,1,19,31,5,19,26,49,0,7,3,19,123,26,19,71,175,67,0.18,38,138,3,111,1,19,1,50,2,0,16,2,6,1.84210526315789,0,13,2.73684210526316,1,4,1.42105263157895,1,2,0.4,0,5,5,5,266,24,0.668032786885246,0.2,0,3,5,2,"FALSE",0,"FALSE",0
"contrib/misc/src/test/org/apache/lucene/index/TestIndexSplitter.java",0,43,77,4,0,1,0,4,4,48,0,3,4,1,19,1,1,4,22,0,0,4,1,38,4,1,25,53,29,0.36,5,54,4,49,2,1,4,0,3,0,11,1,4,4,4,20,20,20,8,8,8,1,1,1,1,1,1,77,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/misc/src/test/org/apache/lucene/index/TestMultiPassIndexSplitter.java",0,28,128,2,0,1,0,4,1,31,0,3,1,3,25,1,3,4,34,0,2,2,3,70,4,3,31,98,54,0.26,6,85,2,80,0,3,1,0,2,0,13,1,6,3.33333333333333,2,13,12.6666666666667,12,2,1.33333333333333,1,1,0.6,0,2,2,2,128,0,0.9921875,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/misc/src/test/org/apache/lucene/index/TestTermVectorAccessor.java",0,60,112,2,0,1,0,2,2,81,0,0,2,1,14,1,1,2,18,0,0,2,1,54,2,1,19,71,51,0.2,27,70,2,67,21,1,2,0,2,0,15,1,9,9,9,19,19,19,2,2,2,1,1,1,4,4,3,115,3,0.839285714285714,0.5,0,2,3,1,"FALSE",0,"FALSE",0
"contrib/misc/src/test/org/apache/lucene/misc/ChainedFilterTest.java",2,11,212,3,0,1,1,12,1,15,0,0,1,9,29,1,9,12,72,0,6,3,7,87,12,9,67,141,50,0.21,43,117,3,105,2,9,1,47,2,0,26,1,11,7,1,25,7.33333333333333,2,2,1.22222222222222,1,1,0.363636363636364,0,6,6,5,347,135,0.485849056603774,0.333333333333333,0,4,5,2,"FALSE",0,"FALSE",0
"contrib/misc/src/test/org/apache/lucene/misc/SweetSpotSimilarityTest.java",0,28,209,11,0,1,0,20,5,39,0,2,5,4,28,2,4,20,36,0,0,11,4,85,20,4,52,134,64,0.21,47,116,11,95,8,4,5,0,2,0,3,2,1,0.25,0,7,4.5,2,1024,264.75,1,1,0.714285714285714,0,2,2,2,209,0,0.947368421052632,0.5,0,1,2,3,"FALSE",0,"FALSE",0
"contrib/misc/src/test/org/apache/lucene/misc/TestLengthNormModifier.java",0,9,207,3,0,1,3,21,1,11,0,0,1,15,29,5,15,21,45,0,5,3,15,96,21,15,60,147,52,0.2,31,112,3,90,1,15,1,60,2,0,16,2,6,1.8,0,8,2.4,1,4,1.46666666666667,1,2,0.428571428571429,0,5,5,5,225,20,0.599033816425121,0.2,0,3,5,3,"FALSE",0,"FALSE",0
"contrib/misc/src/test/org/apache/lucene/queryParser/analyzing/TestAnalyzingQueryParser.java",1,7,121,2,0,1,0,12,2,7,0,0,2,8,19,2,8,12,35,0,9,2,7,36,12,8,37,82,26,0.23,20,63,2,49,0,8,2,61,2,0,7,1,7,3.25,0,10,4,1,2,1.5,1,1,0.545454545454545,0,4,4,4,125,4,0.892561983471074,0.25,0,1,4,4,"FALSE",0,"TRUE",1
"contrib/misc/src/test/org/apache/lucene/queryParser/complexPhrase/TestComplexPhraseQuery.java",2,11,147,4,0,1,0,11,2,13,0,3,2,6,34,2,6,11,49,2,6,4,2,56,11,6,46,98,36,0.35,27,82,4,69,1,6,2,55,2,0,18,1,10,4.5,0,14,5.33333333333333,1,6,2.16666666666667,1,2,0.888888888888889,0,5,5,4,151,4,0.938775510204082,0.4,0,1,4,4,"FALSE",0,"TRUE",1
"contrib/misc/src/test/org/apache/lucene/queryParser/precedence/TestPrecedenceQueryParser.java",1,11,606,5,0,1,1,52,1,13,0,1,1,36,73,4,36,52,115,2,6,5,33,324,52,40,102,456,254,0.16,78,356,5,300,0,36,1,95,4,0,19,1,13,2.13888888888889,0,11,3.5,1,5,1.44444444444444,1,3,0.536585365853659,0,6,6,3,615,9,0.881188118811881,0.666666666666667,0,2,3,3,"FALSE",0,"TRUE",3
"contrib/queries/src/java/org/apache/lucene/search/BooleanFilter.java",3,13,205,14,0,1,0,40,4,16,0,2,4,9,44,1,9,35,32,1,3,14,5,79,35,11,31,140,64,0.31,22,95,14,62,0,9,4,44,2,0,8,1,17,5.22222222222222,2,14,4.55555555555556,1,250,32,1,6,1.91666666666667,0,6,6,2,25,29,0.868292682926829,0.666666666666667,0,2,2,2,"FALSE",0,"FALSE",0
"contrib/queries/src/java/org/apache/lucene/search/BoostingQuery.java",0,12,127,11,0,2,0,21,3,15,0,2,3,7,40,3,7,20,26,0,3,11,7,48,21,17,23,79,36,0.51,17,59,11,40,2,7,3,13,2,0,4,2,6,3.14285714285714,0,6,2.71428571428571,1,14,3.14285714285714,1,2,0.727272727272727,0,1,1,1,6,0,0.700787401574803,1,0,2,1,1,"FALSE",0,"FALSE",0
"contrib/queries/src/java/org/apache/lucene/search/DuplicateFilter.java",2,10,228,8,0,2,4,36,2,11,0,0,2,13,37,1,13,29,45,0,3,9,11,76,29,21,42,159,50,0.23,36,92,8,64,0,13,3,71,2,0,6,1,8,3.38461538461538,1,15,3.61538461538462,1,12,2.61538461538462,1,5,1.4,0,3,3,2,3,23,0.986842105263158,0.666666666666667,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queries/src/java/org/apache/lucene/search/FilterClause.java",0,4,66,1,0,1,0,3,1,8,0,4,1,3,35,1,3,3,8,0,2,1,3,6,3,3,8,20,4,1.75,11,12,1,8,0,3,1,33,1,0,2,2,12,5.33333333333333,2,3,1.66666666666667,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/queries/src/java/org/apache/lucene/search/FuzzyLikeThisQuery.java",1,13,409,12,0,2,1,66,3,15,0,2,3,19,79,6,19,65,99,1,15,12,17,175,65,41,98,304,121,0.26,39,219,12,158,0,19,3,69,3,0,20,2,13,4.47368421052632,0,26,4.68421052631579,1,33,5.94736842105263,1,5,1.07692307692308,0,5,5,3,35,26,0.723716381418093,0.4,0,2,3,3,"FALSE",0,"FALSE",0
"contrib/queries/src/java/org/apache/lucene/search/similar/MoreLikeThis.java",5,7,1038,9,2,1,11,97,2,13,1,5,2,48,498,3,48,89,181,1,15,11,40,245,89,64,187,439,156,1.13,118,343,9,253,0,47,2,94,2,0,27,1,10,2.85416666666667,1,14,2.9375,1,45,3.35416666666667,1,4,0.641509433962264,0,13,13,5,162,80,0.845857418111753,0.461538461538462,0,2,5,4,"FALSE",0,"FALSE",0
"contrib/queries/src/java/org/apache/lucene/search/similar/MoreLikeThisQuery.java",0,4,166,2,0,1,0,20,1,4,0,0,1,19,31,1,19,20,43,0,8,2,19,37,20,19,41,112,29,0.28,23,70,2,49,0,19,1,81,2,0,5,1,10,1.89473684210526,1,12,1.73684210526316,1,2,1.05263157894737,1,1,0.142857142857143,0,2,2,2,5,3,0.969879518072289,0.5,0,1,2,2,"FALSE",0,"FALSE",0
"contrib/queries/src/java/org/apache/lucene/search/similar/SimilarityQueries.java",1,15,114,5,0,3,0,7,3,36,1,21,3,2,63,1,2,6,27,0,0,6,1,15,6,6,23,47,9,1.34,5,32,5,25,0,1,4,0,1,0,11,1,6,3,0,11,6,1,9,5,1,2,1.5,0,4,4,3,9,8,0.929824561403509,0.5,0,1,3,3,"FALSE",0,"FALSE",0
"contrib/queries/src/java/org/apache/lucene/search/TermsFilter.java",0,11,102,3,0,2,0,12,2,12,0,1,2,4,31,1,4,9,24,0,1,6,4,25,9,6,23,62,16,0.5,9,39,3,30,0,4,3,0,2,0,5,1,6,3,1,12,5.25,1,3,2.25,1,3,1.83333333333333,0,3,3,3,8,36,0.92156862745098,0.333333333333333,0,1,3,2,"FALSE",0,"FALSE",0
"contrib/queries/src/test/org/apache/lucene/search/BooleanFilterTest.java",4,7,160,2,0,1,0,15,1,8,0,0,1,14,17,1,14,15,44,1,2,2,9,66,15,14,42,126,51,0.13,17,93,2,77,0,14,1,89,2,0,19,1,14,4.07142857142857,1,7,4.28571428571429,2,2,1.07142857142857,1,1,0.1875,0,6,6,4,51,113,0.94375,0.5,0,1,4,3,"FALSE",0,"FALSE",0
"contrib/queries/src/test/org/apache/lucene/search/BoostingQueryTest.java",0,8,33,1,0,1,0,1,1,8,0,0,1,1,16,1,1,1,9,0,0,1,1,6,1,1,9,13,2,1.23,4,11,1,9,0,1,1,0,2,0,3,1,0,0,0,4,4,4,1,1,1,0,0,0,1,1,1,17,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/queries/src/test/org/apache/lucene/search/DuplicateFilterTest.java",1,13,167,3,0,1,1,15,2,14,0,1,2,8,25,1,8,15,57,2,4,3,5,77,15,8,60,133,51,0.19,17,111,3,95,0,8,2,40,2,0,18,1,9,6.375,3,11,7.875,3,3,1.875,1,2,1.1,0,5,5,4,26,24,0.958083832335329,0.4,0,1,4,3,"FALSE",0,"FALSE",0
"contrib/queries/src/test/org/apache/lucene/search/FuzzyLikeThisQueryTest.java",1,12,125,1,0,1,0,9,1,12,0,0,1,6,20,1,6,6,46,1,3,2,4,58,6,6,45,93,33,0.22,12,78,1,71,0,6,2,50,2,0,16,1,6,4,0,12,8.33333333333333,3,1,1,1,0,0,0,2,2,2,2,1,0.904,0.5,0,2,2,2,"FALSE",0,"FALSE",0
"contrib/queries/src/test/org/apache/lucene/search/similar/TestMoreLikeThis.java",2,13,128,2,0,1,0,7,1,15,0,0,1,5,19,1,5,7,50,2,3,2,1,53,7,5,46,90,31,0.21,19,77,2,69,2,5,1,46,3,0,17,1,5,3,1,19,10.6,3,2,1.4,1,1,0.571428571428571,0,4,4,3,130,2,0.96875,0.5,0,1,3,2,"FALSE",0,"FALSE",0
"contrib/queries/src/test/org/apache/lucene/search/TermsFilterTest.java",0,22,87,2,0,1,0,3,2,25,0,1,2,2,18,1,2,3,26,0,0,2,2,36,3,2,27,59,26,0.31,12,53,2,49,3,2,2,0,2,0,12,1,3,1.5,0,13,9.5,6,2,1.5,1,1,0.75,0,2,2,2,18,1,0.781609195402299,0.5,0,2,2,2,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/builders/QueryBuilder.java",0,1,43,1,1,1,0,1,1,11,0,10,1,1,32,1,1,1,5,0,0,1,0,0,1,1,5,6,0,5.33,5,5,1,4,0,1,1,0,0,2,2,0,2,2,2,1,1,1,1,1,1,5,1.25,0,1,1,1,43,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/builders/QueryTreeBuilder.java",4,9,222,7,0,2,1,26,3,18,0,4,3,8,76,1,8,23,30,0,2,10,4,44,23,13,29,89,32,0.85,57,61,7,36,5,8,3,70,1,2,6,2,5,3,0,7,3.5,1,10,3.375,1,5,2.3,0,4,4,4,227,5,0.986486486486487,0.25,0,1,4,2,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/config/FieldConfig.java",0,4,65,2,0,1,0,4,1,9,0,4,1,3,36,1,3,4,8,0,1,2,3,5,4,3,7,18,5,2,11,12,2,7,1,3,1,0,2,0,0,1,3,2,1,2,1.66666666666667,1,2,1.33333333333333,1,1,0.666666666666667,0,2,2,2,65,0,0.984615384615385,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/config/FieldConfigListener.java",0,1,38,1,1,1,0,1,1,7,0,6,1,1,30,1,1,1,3,0,0,1,0,0,1,1,3,4,0,7.5,4,3,1,2,0,1,1,0,0,2,1,0,1,1,1,0,0,0,1,1,1,0,0,0,2,2,2,38,0,0.552631578947368,0.5,0,2,2,0,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/config/QueryConfigHandler.java",0,5,85,2,0,1,0,3,2,16,0,10,2,2,56,1,2,3,10,0,1,2,2,6,3,2,11,18,4,3.11,11,15,2,11,1,2,2,0,2,2,2,1,5,4,3,3,2,1,2,1.5,1,1,0.75,0,1,1,1,85,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/messages/QueryParserMessages.java",1,2,54,1,0,1,14,1,1,3,0,1,1,1,23,1,1,1,19,0,0,1,0,2,1,1,18,23,1,1,8,19,1,17,0,1,1,100,2,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,54,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/AndQueryNode.java",0,11,79,4,0,2,1,14,3,14,0,1,3,3,25,1,3,9,13,0,0,7,3,26,9,5,13,42,19,0.6,12,32,4,20,1,3,5,100,3,1,2,1,4,1.66666666666667,0,8,5.66666666666667,3,5,3.33333333333333,2,4,1.5,1,2,2,2,79,0,0.974683544303797,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/AnyQueryNode.java",0,8,146,6,0,1,1,21,2,12,0,2,2,8,39,1,8,19,24,0,2,6,8,47,19,8,23,81,34,0.48,26,57,6,34,1,8,3,50,4,0,3,1,3,1.875,1,7,3.5,1,7,2.75,1,4,1.6,0,2,2,2,146,0,0.979452054794521,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/BooleanQueryNode.java",0,9,85,4,0,2,1,13,2,11,0,1,2,4,27,1,4,9,15,0,0,7,4,27,9,6,15,44,20,0.61,14,35,4,23,1,4,3,100,2,4,2,1,8,2.75,0,8,5,2,5,2.5,1,1,0.666666666666667,0,2,2,2,85,0,0.976470588235294,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/BoostQueryNode.java",1,6,124,2,0,1,1,12,2,10,0,3,2,7,48,1,7,11,22,0,1,3,6,28,11,7,20,55,19,0.87,21,39,2,27,1,7,2,71,2,0,5,1,6,2.28571428571429,0,7,3.71428571428571,1,2,1.57142857142857,1,1,0.666666666666667,0,5,5,4,127,3,0.967741935483871,0.4,0,1,4,2,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/DeletedQueryNode.java",0,3,53,1,0,1,1,4,1,3,0,0,1,4,22,1,4,4,12,0,0,1,4,5,4,4,10,20,3,1.1,11,13,1,8,0,4,1,100,2,2,1,1,2,0.75,0,2,1.25,1,1,1,1,0,0,0,2,2,2,53,0,0.962264150943396,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/FieldableNode.java",0,1,45,1,2,1,0,2,1,6,0,5,1,2,35,1,2,2,4,0,0,1,0,0,2,2,4,5,0,7,5,4,1,3,0,2,1,0,3,6,0,1,8,7.5,7,1,0.5,0,1,1,1,0,0,0,1,1,1,45,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/FieldQueryNode.java",0,4,185,2,0,1,1,21,1,5,0,1,1,18,61,1,18,21,34,2,5,2,16,40,21,18,30,92,34,0.66,32,64,2,42,0,18,1,74,2,4,2,3,10,4.61111111111111,1,8,2.11111111111111,1,2,1.16666666666667,1,1,0.25,0,3,3,2,187,2,0.994594594594595,0.666666666666667,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/FuzzyQueryNode.java",0,4,101,2,0,1,1,9,1,7,0,2,1,8,41,1,8,9,19,0,2,2,8,17,9,8,15,44,13,0.93,16,28,2,18,0,8,1,66,3,0,1,1,6,2.75,1,4,1.875,1,2,1.125,1,1,0.3,0,2,2,2,101,0,0.97029702970297,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/GroupQueryNode.java",0,4,85,2,0,1,1,8,1,6,0,1,1,6,29,1,6,8,19,0,0,2,6,17,8,6,17,41,13,0.71,15,30,2,21,0,6,1,100,2,0,4,1,5,1.83333333333333,0,6,3.16666666666667,2,2,1.33333333333333,1,1,0.5,0,4,4,4,87,2,0.964705882352941,0.25,0,1,4,2,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/MatchAllDocsQueryNode.java",0,3,51,1,0,1,1,4,1,4,0,0,1,4,22,1,4,4,11,0,0,1,4,5,4,4,9,19,3,1.16,10,12,1,7,0,4,1,100,2,0,1,1,1,0.25,0,2,1.25,1,1,1,1,0,0,0,2,2,2,51,0,0.96078431372549,0.5,0,1,2,1,"TRUE",1,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/MatchNoDocsQueryNode.java",0,2,38,1,0,1,1,2,1,3,0,0,1,2,22,1,2,2,6,0,0,1,2,2,2,2,5,10,1,2.2,6,6,1,3,0,2,1,100,3,0,0,1,3,1.5,0,1,1,1,1,1,1,0,0,0,2,2,2,38,0,0.973684210526316,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/ModifierQueryNode.java",0,6,160,4,0,1,1,26,2,8,0,1,2,10,39,2,12,19,29,0,4,5,12,56,25,14,25,97,36,0.4,24,61,4,43,0,12,2,64,2,1,6,1,5,2.58333333333333,0,7,2.5,1,5,2,0,1,0.533333333333333,0,5,5,5,167,7,0.9375,0.2,0,1,5,3,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/NoTokenFoundQueryNode.java",0,3,52,1,0,1,1,4,1,4,0,0,1,4,21,1,4,4,12,0,0,1,4,6,4,4,9,21,4,1,10,13,1,8,0,4,1,100,3,0,1,1,1,0.25,0,2,1.5,1,1,1,1,0,0,0,2,2,2,52,0,0.942307692307692,0.5,0,2,2,0,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/OpaqueQueryNode.java",0,3,82,1,0,1,1,6,1,6,0,2,1,6,33,1,6,6,15,0,2,1,6,14,6,6,13,32,10,1.03,17,23,1,16,0,6,1,44,2,0,1,1,2,1.66666666666667,1,4,2,1,1,1,1,0,0,0,2,2,2,82,0,0.975609756097561,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/OrQueryNode.java",0,11,80,4,0,2,1,14,3,14,0,1,3,3,26,1,3,9,14,0,0,7,3,26,9,5,14,43,19,0.6,11,33,4,23,1,3,5,100,3,0,2,1,2,1,0,10,6.33333333333333,3,5,3.33333333333333,2,1,1,1,2,2,2,80,0,0.975,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/ParametricQueryNode.java",0,2,108,1,0,1,1,14,1,3,0,1,1,12,35,8,14,14,41,0,7,1,14,18,14,14,19,59,15,0.59,14,34,1,21,0,14,1,100,3,6,2,1,6,1.28571428571429,0,4,1.57142857142857,1,1,0.857142857142857,0,0,0,0,3,3,3,133,25,0.75,0.333333333333333,0,2,3,0,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/ParametricRangeQueryNode.java",0,7,121,4,0,1,1,18,2,9,0,0,2,8,21,1,8,14,22,0,0,8,8,36,14,8,18,68,23,0.31,32,41,4,25,2,8,2,100,2,1,4,2,8,2.875,0,7,3.625,2,8,2.25,1,3,1,0,2,2,2,121,0,0.991735537190083,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/PathQueryNode.java",1,5,220,3,0,1,1,23,1,8,0,2,1,16,84,2,16,23,42,0,4,3,15,51,23,16,41,106,37,0.79,30,78,3,50,0,16,1,55,2,0,3,2,4,2.0625,1,7,2.8125,1,3,1.4375,1,2,0.578947368421053,0,4,4,4,231,11,0.922727272727273,0.25,0,2,4,2,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/PhraseSlopQueryNode.java",1,5,111,2,0,1,1,14,2,7,0,0,2,9,22,1,9,14,26,0,1,2,8,32,14,9,23,65,22,0.34,24,45,2,30,1,9,2,77,2,0,5,2,4,1.55555555555556,0,7,3.33333333333333,1,2,1.55555555555556,1,1,0.636363636363636,0,5,5,4,114,3,0.963963963963964,0.4,0,1,4,2,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/ProximityQueryNode.java",1,5,241,6,4,1,1,37,2,8,1,2,2,18,69,6,20,34,56,0,9,7,15,75,34,20,43,138,50,0.5,34,93,6,60,0,19,2,100,3,3,6,1,8,1.9,0,10,2.6,1,6,1.55,0,2,0.444444444444444,0,6,6,5,275,34,0.921161825726141,0.333333333333333,0,2,5,2,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/QueryNode.java",0,1,95,1,0,1,0,14,1,3,0,2,1,14,54,1,14,14,20,0,0,1,14,0,14,14,20,21,0,2.57,20,20,1,19,0,14,1,0,2,2,1,1,17,4.71428571428571,0,1,0.642857142857143,0,1,1,1,0,0,0,1,1,1,95,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/QueryNodeImpl.java",1,5,227,4,0,1,2,37,2,7,0,1,2,19,53,1,19,32,44,4,5,5,14,63,32,22,43,124,47,0.43,51,90,4,53,1,19,2,85,1,14,2,3,34,7,1,7,2.89473684210526,1,8,1.94736842105263,1,2,0.571428571428571,0,3,3,3,228,1,0.986784140969163,0.333333333333333,0,1,3,2,"FALSE",0,"TRUE",1
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/QuotedFieldQueryNode.java",0,4,67,2,0,1,1,5,1,7,0,2,1,4,31,1,4,5,13,0,0,2,4,10,5,4,9,27,6,1.15,9,15,2,9,0,4,1,100,3,0,1,1,5,2.75,0,3,2,1,2,1.25,1,1,0.5,0,2,2,2,67,0,0.955223880597015,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/SlopQueryNode.java",1,5,118,2,0,1,1,14,2,7,0,0,2,9,32,1,9,14,23,0,1,2,8,32,14,9,21,62,22,0.52,24,43,2,28,1,9,2,77,2,0,4,2,6,2.11111111111111,0,7,3.33333333333333,1,2,1.55555555555556,1,1,0.636363636363636,0,5,5,4,121,3,0.966101694915254,0.4,0,1,4,2,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/TextableQueryNode.java",0,1,29,1,2,1,0,2,1,1,0,0,1,2,19,1,2,2,4,0,0,1,0,0,2,2,4,5,0,3.8,5,4,1,3,0,2,1,0,0,1,0,0,0,0,0,1,0.5,0,1,1,1,0,0,0,2,2,2,29,0,0.896551724137931,0.5,0,2,2,0,"FALSE",0,"FALSE",0
"contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes/TokenizedPhraseQueryNode.java",0,8,106,4,0,1,1,17,2,10,0,0,2,6,23,1,6,14,21,0,0,4,6,33,14,6,20,59,24,0.39,25,44,4,26,2,6,3,100,2,0,1,2,1,0.5,0,6,4,2,4,2.33333333333333,1,3,1.5,0,3,3,3,107,1,0.971698113207547,0.333333333333333,0,1,3,2,"FALSE",0,"FALSE",0
