"File","CountDeclMethodPrivate","AvgLineCode","CountLine","MaxCyclomatic","CountDeclMethodDefault","AvgEssential","CountDeclClassVariable","SumCyclomaticStrict","AvgCyclomatic","AvgLine","CountDeclClassMethod","AvgLineComment","AvgCyclomaticModified","CountDeclFunction","CountLineComment","CountDeclClass","CountDeclMethod","SumCyclomaticModified","CountLineCodeDecl","CountDeclMethodProtected","CountDeclInstanceVariable","MaxCyclomaticStrict","CountDeclMethodPublic","CountLineCodeExe","SumCyclomatic","SumEssential","CountStmtDecl","CountLineCode","CountStmtExe","RatioCommentToCode","CountLineBlank","CountStmt","MaxCyclomaticModified","CountSemicolon","AvgLineBlank","CountDeclInstanceMethod","AvgCyclomaticStrict","PercentLackOfCohesion","MaxInheritanceTree","CountClassDerived","CountClassCoupled","CountClassBase","CountInput_Max","CountInput_Mean","CountInput_Min","CountOutput_Max","CountOutput_Mean","CountOutput_Min","CountPath_Max","CountPath_Mean","CountPath_Min","MaxNesting_Max","MaxNesting_Mean","MaxNesting_Min","COMM","ADEV","DDEV","Added_lines","Del_lines","OWN_LINE","OWN_COMMIT","MINOR_COMMIT","MINOR_LINE","MAJOR_COMMIT","MAJOR_LINE","HeuBug","HeuBugCount","RealBug","RealBugCount"
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/DeleteDocTask.java",0,4,82,3,0,1,2,8,1,5,0,1,1,6,35,1,6,8,14,1,3,3,5,18,8,6,14,35,13,1,13,27,3,19,0,6,1,66,2,0,3,1,5,1.83333333333333,0,6,3.16666666666667,1,2,1.16666666666667,1,1,0.375,0,2,2,1,12,37,0.75609756097561,1,0,3,1,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/FlushReaderTask.java",0,5,54,2,0,1,0,5,1,5,0,0,1,4,16,1,4,5,14,0,1,2,4,13,5,4,14,30,9,0.53,8,23,2,17,0,4,1,50,2,0,3,1,2,1,0,6,2.75,1,2,1.25,1,1,0.5,0,1,1,1,54,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/NearRealtimeReaderTask.java",0,9,134,7,1,1,0,15,2,10,0,0,2,7,28,2,7,15,38,0,5,7,6,44,15,7,38,86,27,0.33,20,65,7,48,0,7,2,60,2,0,11,1,7,2.14285714285714,0,13,4.57142857142857,1,11,2.71428571428571,1,4,1.5,0,1,1,1,134,0,1,1,0,1,1,0,"TRUE",1,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/NewAnalyzerTask.java",0,9,84,5,0,1,0,11,2,11,0,2,2,4,31,1,4,9,16,0,2,7,4,21,9,4,17,48,18,0.65,7,35,5,26,0,4,3,50,2,0,2,1,3,1.5,0,12,5.25,1,9,3.25,1,2,1.16666666666667,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/NewRoundTask.java",0,3,44,1,0,1,0,3,1,3,0,0,1,3,23,1,3,3,6,1,0,1,2,4,3,3,6,14,4,1.64,7,10,1,6,0,3,1,0,2,0,2,1,1,0.333333333333333,0,4,2.33333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0.977272727272727,0,0,1,0,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/OpenIndexTask.java",0,7,58,1,0,1,5,2,1,7,0,0,1,2,23,1,2,2,18,0,0,1,2,15,2,2,17,27,4,0.85,8,21,1,18,0,2,1,90,2,0,5,1,1,1,1,9,5.5,2,1,1,1,0,0,0,1,1,1,1,1,0.620689655172414,1,0,3,1,0,"FALSE",0,"TRUE",2
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/OpenReaderTask.java",0,10,97,5,0,1,1,14,3,10,1,0,3,5,21,1,5,13,32,0,2,6,5,37,13,7,32,67,22,0.31,9,54,5,40,0,4,3,66,2,0,7,1,7,2.4,0,10,5.4,1,10,3.8,1,2,1.28571428571429,0,3,3,2,51,7,0.597938144329897,0.666666666666667,0,2,2,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/OptimizeTask.java",0,3,50,1,0,1,0,4,1,4,0,0,1,4,21,1,4,4,10,0,1,1,4,8,4,4,10,21,6,1,8,16,1,11,0,4,1,50,2,0,2,1,1,0.75,0,4,2.75,1,1,1,1,0,0,0,0,0,0,0,0,0.76,0,0,2,0,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/PerfTask.java",2,5,316,5,2,1,2,43,2,8,0,3,2,25,124,1,25,40,58,5,8,8,16,84,40,25,59,156,60,0.79,37,119,5,81,0,25,2,90,1,27,5,2,45,6.88,1,15,2.96,0,8,1.76,1,1,0.407407407407407,0,4,4,3,100,34,0.645569620253165,0.5,0,3,3,2,"TRUE",2,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/PrintReaderTask.java",0,5,53,2,0,1,0,5,1,5,0,0,1,4,16,1,4,5,14,0,1,2,4,15,5,4,14,30,10,0.53,7,24,2,18,0,4,1,50,2,0,5,1,1,0.75,0,10,3.75,1,2,1.25,1,1,0.5,0,1,1,1,53,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/ReadTask.java",0,6,304,19,4,1,1,41,2,10,0,3,2,21,110,1,21,40,74,4,1,20,13,79,40,21,77,161,53,0.68,37,130,19,98,0,21,2,92,2,4,20,1,5,1.52380952380952,0,38,3.38095238095238,1,816,39.8571428571429,1,8,1.08695652173913,0,7,7,3,66,28,0.378289473684211,0.714285714285714,0,3,3,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/ReadTokensTask.java",0,7,141,6,1,1,0,16,2,8,0,0,2,9,30,2,9,16,40,1,7,6,7,53,16,11,41,93,37,0.32,19,78,6,61,0,9,2,65,2,0,9,1,7,1.88888888888889,0,15,4,0,9,2.11111111111111,1,4,1.16666666666667,0,1,1,1,11,38,0.921985815602837,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/ReopenReaderTask.java",0,6,44,2,0,1,0,3,2,6,0,0,2,2,20,1,2,3,10,0,0,2,2,8,3,2,10,19,5,1.05,5,15,2,11,0,2,2,0,2,0,2,1,1,0.5,0,6,4,2,2,1.5,1,1,0.75,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/RepAllTask.java",0,12,78,6,0,1,0,9,3,14,0,1,3,3,25,1,3,8,19,1,0,7,2,27,8,3,19,45,18,0.56,9,37,6,29,0,3,3,0,3,0,4,1,3,1.33333333333333,0,13,8,2,6,2.66666666666667,1,3,1.8,0,0,0,0,0,0,0.525641025641026,0,0,2,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/ReportTask.java",0,10,162,5,0,1,10,18,2,12,0,2,2,7,50,1,7,17,46,6,0,6,1,65,17,7,42,97,36,0.52,17,78,5,64,0,7,3,82,2,4,5,1,12,5.42857142857143,0,18,7,1,5,2.14285714285714,1,3,1.33333333333333,0,1,1,1,1,1,0.722222222222222,1,0,2,1,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/RepSelectByPrefTask.java",0,12,75,6,0,1,0,10,3,13,0,0,3,3,21,1,3,8,18,1,0,8,2,27,8,3,19,45,18,0.47,10,37,6,30,0,3,3,0,4,0,4,1,4,2,1,16,9.33333333333333,2,6,2.66666666666667,1,3,1.8,0,0,0,0,0,0,0.56,0,0,2,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/RepSumByNameRoundTask.java",0,12,81,5,0,1,0,7,2,14,0,2,2,3,28,1,3,7,18,1,0,5,2,26,7,3,19,45,16,0.62,10,35,5,28,0,3,2,0,3,0,4,1,3,1.33333333333333,0,14,8.66666666666667,2,5,2.33333333333333,1,4,2.4,0,0,0,0,0,0,0.530864197530864,0,0,2,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/RepSumByNameTask.java",0,11,81,5,0,1,0,7,2,14,0,2,2,3,27,1,3,7,17,1,0,5,2,25,7,3,18,44,16,0.61,11,34,5,27,0,3,2,0,3,0,4,1,3,1.66666666666667,0,13,8.33333333333333,2,5,2.33333333333333,1,4,2.4,0,0,0,0,0,0,0.530864197530864,0,0,2,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/RepSumByPrefRoundTask.java",0,12,78,5,0,1,0,8,2,13,0,1,2,3,24,1,3,7,18,1,0,6,2,26,7,3,19,45,16,0.53,11,35,5,28,0,3,3,0,4,0,4,1,4,2,1,15,9,2,5,2.33333333333333,1,4,2.4,0,0,0,0,0,0,0.551282051282051,0,0,2,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/RepSumByPrefTask.java",0,8,90,5,0,1,0,10,2,9,0,0,2,5,26,1,5,9,20,1,1,6,4,27,9,5,21,51,18,0.51,14,39,5,30,0,5,2,19,3,2,4,1,4,2.2,1,14,5.8,1,5,1.8,1,4,1.71428571428571,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/ResetInputsTask.java",0,3,48,1,0,1,0,3,1,3,0,0,1,3,24,1,3,3,6,1,0,1,2,4,3,3,6,14,4,1.71,10,10,1,6,0,3,1,0,2,1,1,1,2,0.666666666666667,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/ResetSystemEraseTask.java",0,3,42,1,0,1,0,2,1,3,0,0,1,2,23,1,2,2,5,0,0,1,2,3,2,2,5,11,3,2.09,8,8,1,5,0,2,1,0,4,0,1,1,1,0.5,0,3,2.5,2,1,1,1,0,0,0,1,1,1,1,1,0.928571428571429,1,0,1,1,3,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/ResetSystemSoftTask.java",0,3,42,1,0,1,0,2,1,3,0,0,1,2,23,1,2,2,5,0,0,1,2,3,2,2,5,11,3,2.09,8,8,1,5,0,2,1,0,3,1,1,1,2,1,0,3,2.5,2,1,1,1,0,0,0,1,1,1,1,1,0.952380952380952,1,0,1,1,2,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchTask.java",0,3,56,1,0,1,0,6,1,3,0,0,1,6,22,1,6,6,10,0,0,1,6,6,6,6,10,23,6,0.96,11,16,1,9,0,6,1,0,3,1,2,1,3,0.5,0,3,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.982142857142857,0,0,1,0,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchTravRetHighlightTask.java",0,8,141,8,0,1,0,19,2,8,0,0,2,8,45,2,8,18,37,2,6,8,6,42,18,8,40,82,30,0.55,15,70,8,52,0,8,2,78,4,1,8,2,10,2.75,0,13,4.5,1,8,2.125,1,3,1,0,3,3,1,31,15,0.823943661971831,1,0,2,1,0,"FALSE",0,"TRUE",1
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchTravRetLoadFieldSelectorTask.java",0,4,76,2,0,1,0,6,1,4,0,0,1,5,30,1,5,6,20,1,1,2,4,10,6,5,21,35,8,0.86,12,29,2,23,0,5,1,60,4,0,5,1,3,1.2,0,6,2.4,1,2,1.2,1,1,0.428571428571429,0,0,0,0,0,0,0.921052631578947,0,0,2,0,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchTravRetTask.java",0,3,44,1,0,1,0,2,1,3,0,0,1,2,28,1,2,2,5,0,0,1,2,2,2,2,5,10,2,2.8,6,7,1,4,0,2,1,0,4,0,1,1,1,0.5,0,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.931818181818182,0,0,1,0,2,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchTravRetVectorHighlightTask.java",0,8,137,8,0,1,0,21,3,8,0,0,3,8,43,2,8,20,32,2,5,8,6,45,20,8,35,82,32,0.52,13,67,8,47,0,8,3,80,4,0,7,2,7,2,0,11,3.625,1,8,2.875,1,3,1,0,2,2,1,141,4,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchTravTask.java",0,3,78,1,0,1,0,9,1,3,0,0,1,9,30,1,9,9,14,0,1,1,9,11,9,9,14,34,10,0.88,14,24,1,14,0,9,1,77,3,4,2,1,5,0.777777777777778,0,3,1.55555555555556,1,1,1,1,0,0,0,0,0,0,0,0,0.730769230769231,0,0,2,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchWithSortTask.java",1,8,154,9,0,1,0,28,2,9,0,0,2,12,31,1,12,28,32,0,3,9,11,64,28,16,33,106,53,0.29,17,86,9,57,0,12,2,83,3,0,4,1,10,1.5,0,13,2.33333333333333,1,22,3.5,1,3,0.785714285714286,0,3,3,2,43,6,0.623376623376623,0.666666666666667,0,2,2,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SetPropTask.java",0,4,66,2,0,1,0,6,1,5,0,1,1,4,32,1,4,5,10,0,2,3,4,10,5,4,10,25,9,1.28,9,19,2,13,0,4,2,50,2,0,2,1,2,1,0,6,3.5,1,2,1.25,1,1,0.5,0,1,1,1,1,1,0.848484848484849,1,0,2,1,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/TaskSequence.java",8,10,378,10,0,1,1,86,3,11,0,1,3,26,75,2,26,79,72,1,15,11,17,174,79,29,87,275,147,0.27,35,234,10,167,0,26,3,82,2,0,5,2,12,4.76923076923077,1,10,3.80769230769231,1,16,3.57692307692308,1,4,1.24137931034483,0,3,3,3,13,5,0.714285714285714,0.333333333333333,0,3,3,2,"TRUE",2,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/UpdateDocTask.java",0,4,86,2,0,1,0,9,1,5,0,0,1,7,30,1,7,9,17,1,2,2,6,20,9,7,17,43,15,0.7,13,32,2,22,0,7,1,64,2,0,5,1,2,0.857142857142857,0,6,3,1,2,1.28571428571429,1,1,0.444444444444444,0,2,2,2,115,29,0.941860465116279,0.5,0,2,2,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/WarmTask.java",0,3,60,1,0,1,0,6,1,3,0,0,1,6,27,1,6,6,10,0,0,1,6,6,6,6,10,23,6,1.17,11,16,1,9,0,6,1,0,3,0,2,1,1,0.166666666666667,0,2,1.16666666666667,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/WriteLineDocTask.java",0,9,140,6,0,1,2,16,3,12,0,1,3,6,43,1,6,15,36,1,3,7,5,43,15,6,36,77,28,0.56,20,64,6,52,1,6,3,70,2,0,5,1,15,5.5,0,11,4.83333333333333,1,8,2.5,1,1,0.625,0,5,5,3,106,104,0.907142857142857,0.4,0,2,3,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/utils/Algorithm.java",1,39,280,34,0,4,0,49,8,47,0,6,7,5,53,1,5,34,43,0,1,41,4,161,42,22,44,207,117,0.26,26,161,26,125,3,5,10,0,1,0,5,1,11,4.8,2,37,10,2,1288,259.2,1,6,3.375,0,1,1,1,5,1,0.896428571428571,1,0,2,1,2,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/utils/Config.java",4,14,405,7,0,1,1,51,3,20,0,5,3,16,116,1,16,51,91,0,5,7,12,173,51,22,101,257,116,0.45,32,217,7,169,0,16,3,71,1,0,1,1,21,6.4375,2,18,7.5625,1,48,5.9375,1,3,1.33333333333333,0,1,1,1,4,4,0.765432098765432,1,0,3,1,2,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/utils/FileUtils.java",0,18,54,7,0,7,0,8,7,25,1,7,7,1,26,1,1,7,6,0,0,8,1,11,7,7,7,23,11,1.13,5,18,7,10,0,0,8,0,1,0,0,1,3,3,3,5,5,5,7,7,7,4,4,4,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/utils/Format.java",0,4,125,2,0,1,2,9,1,9,8,4,1,8,56,1,8,9,28,0,0,2,8,30,9,8,23,55,16,1.02,14,39,2,29,0,0,1,31,1,0,0,1,7,5.25,4,6,4,3,2,1.125,1,1,0.3,0,1,1,1,4,4,0.872,1,0,2,1,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/byTask/utils/StringBufferReader.java",1,7,173,4,0,1,0,21,2,9,0,1,2,11,60,1,11,18,21,0,4,7,10,46,18,13,21,89,42,0.67,24,63,4,37,0,11,2,59,2,0,0,1,8,3.36363636363636,0,5,2.63636363636364,0,6,1.72727272727273,1,1,0.461538461538462,0,2,2,2,174,1,0.994219653179191,0.5,0,1,2,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/Constants.java",0,0,33,0,0,0,5,0,0,0,0,0,0,0,19,1,0,0,7,0,0,0,0,5,0,0,7,9,0,2.11,5,7,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/Judge.java",0,1,53,1,0,1,0,3,1,8,0,7,1,3,40,1,3,3,6,0,0,1,3,0,3,3,6,7,0,5.71,6,6,1,5,0,3,1,0,0,1,1,0,2,1.33333333333333,1,1,1,1,1,1,1,3,0.5,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/QualityBenchmark.java",1,8,161,5,0,1,0,13,2,13,0,4,2,7,69,1,7,13,39,0,6,5,6,39,13,7,39,76,25,0.91,17,64,5,50,0,7,2,61,1,0,10,1,12,5.14285714285714,1,11,4,1,10,2.71428571428571,1,2,0.777777777777778,0,1,1,1,2,2,0.987577639751553,1,0,1,1,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/QualityQuery.java",0,4,87,2,0,1,0,6,1,8,0,3,1,5,50,1,5,6,13,0,2,2,5,12,6,5,13,29,8,1.72,8,21,2,14,0,5,1,40,1,0,0,2,6,3.2,1,3,2.4,1,2,1.2,1,1,0.428571428571429,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/QualityQueryParser.java",0,1,34,1,0,1,0,1,1,6,0,5,1,1,24,1,1,1,5,0,0,1,1,0,1,1,5,6,0,4,4,5,1,4,0,1,1,0,0,1,3,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/QualityStats.java",3,8,294,7,0,1,2,43,2,11,1,3,2,19,93,2,19,39,48,0,12,8,16,112,39,19,54,182,94,0.51,24,148,7,111,0,18,2,77,1,0,1,1,14,4,1,14,3.63157894736842,1,24,3.57894736842105,1,3,0.590909090909091,0,1,1,1,1,1,0.996598639455782,1,0,1,1,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/trec/QueryDriver.java",0,19,74,1,0,1,0,1,1,35,1,6,1,1,26,1,1,1,28,0,0,1,1,17,1,1,28,33,3,0.79,15,31,1,29,10,0,1,0,1,0,11,1,1,1,1,11,11,11,1,1,1,5,1.25,0,1,1,1,17,0,0.743243243243243,1,0,2,1,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/trec/Trec1MQReader.java",0,14,87,3,0,2,0,4,2,21,0,7,2,2,42,1,2,4,19,0,1,3,2,20,4,4,19,38,12,1.11,7,31,3,25,0,2,2,0,1,0,1,1,2,1.5,1,12,7,2,3,2,1,3,2.25,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/trec/TrecJudge.java",0,11,158,9,2,1,0,25,3,13,0,2,3,8,39,2,8,22,37,0,3,9,6,57,22,10,40,106,44,0.37,14,84,9,60,0,8,3,37,1,0,2,2,5,3,2,14,5.375,1,48,8,1,5,1.72727272727273,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/trec/TrecTopicsReader.java",1,17,123,7,0,2,1,10,3,23,0,5,3,3,53,1,3,10,23,0,0,7,2,40,10,6,23,63,28,0.84,7,51,7,40,0,3,3,66,1,0,1,1,7,4,2,12,5.66666666666667,1,8,3.66666666666667,1,3,2.2,0,0,0,0,0,0,1,0,0,1,0,0,"TRUE",1,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/utils/DocNameExtractor.java",0,6,59,2,0,1,0,4,1,9,0,3,1,3,30,2,3,4,10,0,2,2,3,8,4,3,11,22,4,1.36,7,15,2,11,0,3,1,0,1,0,4,2,6,4.33333333333333,3,3,2.66666666666667,2,1,1,1,3,0.428571428571429,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/utils/QualityQueriesFinder.java",4,9,135,5,2,1,1,18,2,10,2,1,2,8,30,3,8,18,41,1,3,5,1,52,18,10,43,94,27,0.32,12,70,5,51,0,6,2,60,2,0,8,1,6,3.5,2,18,4.375,1,10,2.625,1,3,0.916666666666667,0,2,2,2,2,2,0.985185185185185,0.5,0,1,2,2,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/utils/SimpleQQParser.java",0,6,58,2,0,1,0,3,2,8,0,2,2,2,28,1,2,3,14,0,3,2,2,8,3,2,14,24,6,1.17,6,20,2,16,0,2,2,16,1,0,5,2,4,4,4,7,5,3,2,1.5,1,1,0.75,0,0,0,0,0,0,1,0,0,1,0,0,"TRUE",1,"TRUE",1
"contrib/benchmark/src/java/org/apache/lucene/benchmark/quality/utils/SubmissionReport.java",1,9,93,3,0,1,1,8,2,12,0,3,2,4,35,1,4,8,22,0,3,3,3,26,8,4,23,50,14,0.7,8,37,3,29,0,4,2,50,1,0,5,1,12,5.5,2,7,4.5,1,3,1.75,1,1,0.666666666666667,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/stats/MemUsage.java",0,6,42,1,0,1,0,2,1,7,0,0,1,2,20,1,2,2,7,0,6,1,2,9,2,2,7,18,8,1.11,4,15,1,12,0,2,1,50,1,0,0,1,10,5,0,3,2.5,2,1,1,1,7,1.4,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/stats/QueryData.java",0,8,78,5,0,1,0,10,3,11,2,2,3,3,35,1,3,10,15,0,5,5,3,16,10,3,19,37,17,0.95,6,36,5,28,0,1,3,33,1,0,2,1,6,3.33333333333333,1,9,4,1,5,2.33333333333333,1,4,2.4,0,0,0,0,0,0,1,0,0,1,0,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/stats/TestData.java",0,12,575,22,3,1,12,69,2,13,5,0,2,31,83,4,31,67,125,1,23,24,27,247,67,31,129,455,190,0.18,43,319,22,252,0,26,2,90,1,0,10,1,27,3.25806451612903,1,31,3.54838709677419,1,4753,155.129032258065,1,7,0.833333333333333,0,1,1,1,6,6,0.989565217391304,1,0,1,1,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/stats/TestRunData.java",0,7,174,7,0,1,0,26,2,8,0,0,2,15,32,1,15,26,40,0,4,7,15,63,26,15,42,122,47,0.26,20,89,7,62,0,15,2,78,1,0,2,1,10,2.06666666666667,0,11,3.46666666666667,1,18,2.46666666666667,1,2,0.588235294117647,0,0,0,0,0,0,0.994252873563218,0,0,1,0,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/stats/TimeData.java",0,3,101,2,0,1,0,13,1,4,1,1,1,11,36,1,11,13,22,1,6,2,10,30,13,11,22,53,23,0.68,13,45,2,33,0,10,1,66,1,0,0,1,7,2.09090909090909,0,8,2.90909090909091,1,2,1.09090909090909,1,1,0.230769230769231,0,1,1,1,2,2,0.98019801980198,1,0,1,1,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/utils/ExtractReuters.java",1,18,176,8,0,1,3,19,3,21,2,1,3,6,28,2,6,18,40,1,3,8,4,62,18,6,42,128,38,0.22,21,80,8,61,1,4,3,73,1,0,0,2,9,3.33333333333333,1,13,5.16666666666667,1,11,3.66666666666667,1,6,2.8,0,0,0,0,0,0,0.994318181818182,0,0,1,0,1,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/utils/ExtractWikipedia.java",1,15,152,6,0,1,2,22,3,17,2,0,3,6,20,1,6,18,37,0,2,10,5,75,18,6,39,110,54,0.18,22,93,6,74,1,4,4,75,1,0,5,1,7,4.16666666666667,1,13,5.66666666666667,1,10,4.33333333333333,1,2,1.375,0,1,1,1,8,9,0.947712418300654,1,0,2,1,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/java/org/apache/lucene/benchmark/utils/NoDeletionPolicy.java",0,2,31,1,0,1,0,2,1,2,0,0,1,2,16,1,2,2,7,0,0,1,2,0,2,2,7,10,0,1.6,5,7,1,4,0,2,1,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,31,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/test/org/apache/lucene/benchmark/BenchmarkTestCase.java",0,3,38,1,0,1,1,1,1,3,0,0,1,1,17,1,1,1,7,0,0,1,1,3,1,1,6,13,3,1.31,8,9,1,7,0,1,1,0,2,5,0,1,13,13,13,1,1,1,1,1,1,0,0,0,1,1,1,38,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
"contrib/benchmark/src/test/org/apache/lucene/benchmark/byTask/feeds/DocMakerTest.java",2,13,161,3,0,1,0,10,2,17,0,2,2,6,31,2,6,10,40,0,1,3,4,58,10,6,36,99,47,0.31,31,83,3,71,2,6,2,50,3,0,16,1,5,2.33333333333333,0,18,6.33333333333333,0,4,1.83333333333333,1,1,0.666666666666667,0,1,1,1,161,0,1,1,0,1,1,0,"FALSE",0,"FALSE",0
